Course_ID,Section,Semester,Type,Duration,Weekly_Count,Delivery_Mode,Total_Slots_Needed
COURSE_122,MCA_4_C,Sem4,Lecture,1,1,Offline,1
COURSE_122,MCA_4_D,Sem4,Lecture,1,1,Offline,1
COURSE_122,MCA_4_ONL,Sem4,Lecture,1,1,Online,1
COURSE_123,BTech(CSE)_5_A,Sem5,Lecture,1,2,Offline,2
COURSE_123,BTech(CSE)_5_B,Sem5,Lecture,1,2,Offline,2
COURSE_123,BTech(CSE)_5_C,Sem5,Lecture,1,2,Offline,2
COURSE_123,BTech(CSE)_5_D,Sem5,Lecture,1,2,Offline,2
COURSE_123,BTech(CSE)_5_ONL,Sem5,Lecture,1,1,Online,1
COURSE_124,MTech_1_A,Sem1,Lecture,1,2,Offline,2
COURSE_124,MTech_1_A,Sem1,Lab,2,1,Offline,2
COURSE_124,MTech_1_B,Sem1,Lecture,1,2,Offline,2
COURSE_124,MTech_1_B,Sem1,Lab,2,1,Offline,2
COURSE_124,MTech_1_C,Sem1,Lecture,1,2,Offline,2
COURSE_124,MTech_1_C,Sem1,Lab,2,1,Offline,2
COURSE_124,MTech_1_D,Sem1,Lecture,1,2,Offline,2
COURSE_124,MTech_1_D,Sem1,Lab,2,1,Offline,2
COURSE_124,MTech_1_ONL,Sem1,Lecture,1,1,Online,1
COURSE_125,BTech(CyberS)_1_A,Sem1,Lecture,1,2,Offline,2
COURSE_125,BTech(CyberS)_1_B,Sem1,Lecture,1,2,Offline,2
COURSE_125,BTech(CyberS)_1_C,Sem1,Lecture,1,2,Offline,2
COURSE_125,BTech(CyberS)_1_D,Sem1,Lecture,1,2,Offline,2
COURSE_125,BTech(CyberS)_1_ONL,Sem1,Lecture,1,1,Online,1
COURSE_126,MTech_1_A,Sem1,Lecture,1,1,Offline,1
COURSE_126,MTech_1_A,Sem1,Lab,2,1,Offline,2
COURSE_126,MTech_1_B,Sem1,Lecture,1,1,Offline,1
COURSE_126,MTech_1_B,Sem1,Lab,2,1,Offline,2
COURSE_126,MTech_1_C,Sem1,Lecture,1,1,Offline,1
COURSE_126,MTech_1_C,Sem1,Lab,2,1,Offline,2
COURSE_126,MTech_1_D,Sem1,Lecture,1,1,Offline,1
COURSE_126,MTech_1_D,Sem1,Lab,2,1,Offline,2
COURSE_126,MTech_1_ONL,Sem1,Lecture,1,1,Online,1
COURSE_127,MTech_4_A,Sem4,Lecture,1,1,Offline,1
COURSE_127,MTech_4_A,Sem4,Lab,2,1,Offline,2
COURSE_127,MTech_4_B,Sem4,Lecture,1,1,Offline,1
COURSE_127,MTech_4_B,Sem4,Lab,2,1,Offline,2
COURSE_127,MTech_4_C,Sem4,Lecture,1,1,Offline,1
COURSE_127,MTech_4_C,Sem4,Lab,2,1,Offline,2
COURSE_127,MTech_4_D,Sem4,Lecture,1,1,Offline,1
COURSE_127,MTech_4_D,Sem4,Lab,2,1,Offline,2
COURSE_127,MTech_4_ONL,Sem4,Lecture,1,1,Online,1
COURSE_128,BTech(CSE)_2_A,Sem2,Lecture,1,2,Offline,2
COURSE_128,BTech(CSE)_2_B,Sem2,Lecture,1,2,Offline,2
COURSE_128,BTech(CSE)_2_C,Sem2,Lecture,1,2,Offline,2
COURSE_128,BTech(CSE)_2_D,Sem2,Lecture,1,2,Offline,2
COURSE_128,BTech(CSE)_2_ONL,Sem2,Lecture,1,1,Online,1
COURSE_129,BTech(CyberS)_7_A,Sem7,Lecture,1,1,Offline,1
COURSE_129,BTech(CyberS)_7_B,Sem7,Lecture,1,1,Offline,1
COURSE_129,BTech(CyberS)_7_C,Sem7,Lecture,1,1,Offline,1
COURSE_129,BTech(CyberS)_7_D,Sem7,Lecture,1,1,Offline,1
COURSE_129,BTech(CyberS)_7_ONL,Sem7,Lecture,1,1,Online,1
COURSE_130,BTech(CyberS)_5_A,Sem5,Lecture,1,1,Offline,1
COURSE_130,BTech(CyberS)_5_B,Sem5,Lecture,1,1,Offline,1
COURSE_130,BTech(CyberS)_5_C,Sem5,Lecture,1,1,Offline,1
COURSE_130,BTech(CyberS)_5_D,Sem5,Lecture,1,1,Offline,1
COURSE_130,BTech(CyberS)_5_ONL,Sem5,Lecture,1,1,Online,1
COURSE_131,BTech(IT)_8_A,Sem8,Lecture,1,1,Offline,1
COURSE_131,BTech(IT)_8_B,Sem8,Lecture,1,1,Offline,1
COURSE_131,BTech(IT)_8_C,Sem8,Lecture,1,1,Offline,1
COURSE_131,BTech(IT)_8_D,Sem8,Lecture,1,1,Offline,1
COURSE_131,BTech(IT)_8_ONL,Sem8,Lecture,1,1,Online,1
COURSE_132,BTech(CyberS)_1_A,Sem1,Lecture,1,2,Offline,2
COURSE_132,BTech(CyberS)_1_B,Sem1,Lecture,1,2,Offline,2
COURSE_132,BTech(CyberS)_1_C,Sem1,Lecture,1,2,Offline,2
COURSE_132,BTech(CyberS)_1_D,Sem1,Lecture,1,2,Offline,2
COURSE_132,BTech(CyberS)_1_ONL,Sem1,Lecture,1,1,Online,1
COURSE_133,BTech(IT)_5_A,Sem5,Lecture,1,2,Offline,2
COURSE_133,BTech(IT)_5_B,Sem5,Lecture,1,2,Offline,2
COURSE_133,BTech(IT)_5_C,Sem5,Lecture,1,2,Offline,2
COURSE_133,BTech(IT)_5_D,Sem5,Lecture,1,2,Offline,2
COURSE_133,BTech(IT)_5_ONL,Sem5,Lecture,1,1,Online,1
COURSE_134,BTech(IT)_7_A,Sem7,Lecture,1,2,Offline,2
COURSE_134,BTech(IT)_7_B,Sem7,Lecture,1,2,Offline,2
COURSE_134,BTech(IT)_7_C,Sem7,Lecture,1,2,Offline,2
COURSE_134,BTech(IT)_7_D,Sem7,Lecture,1,2,Offline,2
COURSE_134,BTech(IT)_7_ONL,Sem7,Lecture,1,1,Online,1
COURSE_135,BTech(CyberS)_6_A,Sem6,Lecture,1,2,Offline,2
COURSE_135,BTech(CyberS)_6_B,Sem6,Lecture,1,2,Offline,2
COURSE_135,BTech(CyberS)_6_C,Sem6,Lecture,1,2,Offline,2
COURSE_135,BTech(CyberS)_6_D,Sem6,Lecture,1,2,Offline,2
COURSE_135,BTech(CyberS)_6_ONL,Sem6,Lecture,1,1,Online,1
COURSE_136,BTech(CyberS)_4_A,Sem4,Lecture,1,2,Offline,2
COURSE_136,BTech(CyberS)_4_B,Sem4,Lecture,1,2,Offline,2
COURSE_136,BTech(CyberS)_4_C,Sem4,Lecture,1,2,Offline,2
COURSE_136,BTech(CyberS)_4_D,Sem4,Lecture,1,2,Offline,2
COURSE_136,BTech(CyberS)_4_ONL,Sem4,Lecture,1,1,Online,1
COURSE_137,BTech(CSE)_8_A,Sem8,Lecture,1,1,Offline,1
COURSE_137,BTech(CSE)_8_B,Sem8,Lecture,1,1,Offline,1
COURSE_137,BTech(CSE)_8_C,Sem8,Lecture,1,1,Offline,1
COURSE_137,BTech(CSE)_8_D,Sem8,Lecture,1,1,Offline,1
COURSE_137,BTech(CSE)_8_ONL,Sem8,Lecture,1,1,Online,1
COURSE_138,BTech(CyberS)_4_A,Sem4,Lecture,1,2,Offline,2
COURSE_138,BTech(CyberS)_4_B,Sem4,Lecture,1,2,Offline,2
COURSE_138,BTech(CyberS)_4_C,Sem4,Lecture,1,2,Offline,2
COURSE_138,BTech(CyberS)_4_D,Sem4,Lecture,1,2,Offline,2
COURSE_138,BTech(CyberS)_4_ONL,Sem4,Lecture,1,1,Online,1
COURSE_139,BTech(CSE)_2_A,Sem2,Lecture,1,2,Offline,2
COURSE_139,BTech(CSE)_2_B,Sem2,Lecture,1,2,Offline,2
COURSE_139,BTech(CSE)_2_C,Sem2,Lecture,1,2,Offline,2
COURSE_139,BTech(CSE)_2_D,Sem2,Lecture,1,2,Offline,2
COURSE_139,BTech(CSE)_2_ONL,Sem2,Lecture,1,1,Online,1
COURSE_140,BTech(CyberS)_7_A,Sem7,Lecture,1,1,Offline,1
COURSE_140,BTech(CyberS)_7_B,Sem7,Lecture,1,1,Offline,1
COURSE_140,BTech(CyberS)_7_C,Sem7,Lecture,1,1,Offline,1
COURSE_140,BTech(CyberS)_7_D,Sem7,Lecture,1,1,Offline,1
COURSE_140,BTech(CyberS)_7_ONL,Sem7,Lecture,1,1,Online,1
COURSE_141,BTech(CyberS)_7_A,Sem7,Lecture,1,2,Offline,2
COURSE_141,BTech(CyberS)_7_B,Sem7,Lecture,1,2,Offline,2
COURSE_141,BTech(CyberS)_7_C,Sem7,Lecture,1,2,Offline,2
COURSE_141,BTech(CyberS)_7_D,Sem7,Lecture,1,2,Offline,2
COURSE_141,BTech(CyberS)_7_ONL,Sem7,Lecture,1,1,Online,1
COURSE_142,MCA_1_A,Sem1,Lecture,1,1,Offline,1
COURSE_142,MCA_1_A,Sem1,Lab,2,1,Offline,2
COURSE_142,MCA_1_B,Sem1,Lecture,1,1,Offline,1
COURSE_142,MCA_1_B,Sem1,Lab,2,1,Offline,2
COURSE_142,MCA_1_C,Sem1,Lecture,1,1,Offline,1
COURSE_142,MCA_1_C,Sem1,Lab,2,1,Offline,2
COURSE_142,MCA_1_D,Sem1,Lecture,1,1,Offline,1
COURSE_142,MCA_1_D,Sem1,Lab,2,1,Offline,2
COURSE_142,MCA_1_ONL,Sem1,Lecture,1,1,Online,1
COURSE_143,BTech(CyberS)_7_A,Sem7,Lecture,1,2,Offline,2
COURSE_143,BTech(CyberS)_7_B,Sem7,Lecture,1,2,Offline,2
COURSE_143,BTech(CyberS)_7_C,Sem7,Lecture,1,2,Offline,2
COURSE_143,BTech(CyberS)_7_D,Sem7,Lecture,1,2,Offline,2
COURSE_143,BTech(CyberS)_7_ONL,Sem7,Lecture,1,1,Online,1
COURSE_144,BTech(IT)_7_A,Sem7,Lecture,1,1,Offline,1
COURSE_144,BTech(IT)_7_B,Sem7,Lecture,1,1,Offline,1
COURSE_144,BTech(IT)_7_C,Sem7,Lecture,1,1,Offline,1
COURSE_144,BTech(IT)_7_D,Sem7,Lecture,1,1,Offline,1
COURSE_144,BTech(IT)_7_ONL,Sem7,Lecture,1,1,Online,1
COURSE_145,MTech_2_A,Sem2,Lecture,1,1,Offline,1
COURSE_145,MTech_2_B,Sem2,Lecture,1,1,Offline,1
COURSE_145,MTech_2_C,Sem2,Lecture,1,1,Offline,1
COURSE_145,MTech_2_D,Sem2,Lecture,1,1,Offline,1
COURSE_145,MTech_2_ONL,Sem2,Lecture,1,1,Online,1
COURSE_146,BTech(CSE)_6_A,Sem6,Lecture,1,2,Offline,2
COURSE_146,BTech(CSE)_6_B,Sem6,Lecture,1,2,Offline,2
COURSE_146,BTech(CSE)_6_C,Sem6,Lecture,1,2,Offline,2
COURSE_146,BTech(CSE)_6_D,Sem6,Lecture,1,2,Offline,2
COURSE_146,BTech(CSE)_6_ONL,Sem6,Lecture,1,1,Online,1
COURSE_147,BTech(CSE)_5_A,Sem5,Lecture,1,2,Offline,2
COURSE_147,BTech(CSE)_5_A,Sem5,Lab,2,1,Offline,2
COURSE_147,BTech(CSE)_5_B,Sem5,Lecture,1,2,Offline,2
COURSE_147,BTech(CSE)_5_B,Sem5,Lab,2,1,Offline,2
COURSE_147,BTech(CSE)_5_C,Sem5,Lecture,1,2,Offline,2
COURSE_147,BTech(CSE)_5_C,Sem5,Lab,2,1,Offline,2
COURSE_147,BTech(CSE)_5_D,Sem5,Lecture,1,2,Offline,2
COURSE_147,BTech(CSE)_5_D,Sem5,Lab,2,1,Offline,2
COURSE_147,BTech(CSE)_5_ONL,Sem5,Lecture,1,1,Online,1
COURSE_148,BTech(CyberS)_6_A,Sem6,Lecture,1,2,Offline,2
COURSE_148,BTech(CyberS)_6_B,Sem6,Lecture,1,2,Offline,2
COURSE_148,BTech(CyberS)_6_C,Sem6,Lecture,1,2,Offline,2
COURSE_148,BTech(CyberS)_6_D,Sem6,Lecture,1,2,Offline,2
COURSE_148,BTech(CyberS)_6_ONL,Sem6,Lecture,1,1,Online,1
COURSE_149,MCA_2_A,Sem2,Lecture,1,1,Offline,1
COURSE_149,MCA_2_A,Sem2,Lab,2,1,Offline,2
COURSE_149,MCA_2_B,Sem2,Lecture,1,1,Offline,1
COURSE_149,MCA_2_B,Sem2,Lab,2,1,Offline,2
COURSE_149,MCA_2_C,Sem2,Lecture,1,1,Offline,1
COURSE_149,MCA_2_C,Sem2,Lab,2,1,Offline,2
COURSE_149,MCA_2_D,Sem2,Lecture,1,1,Offline,1
COURSE_149,MCA_2_D,Sem2,Lab,2,1,Offline,2
COURSE_149,MCA_2_ONL,Sem2,Lecture,1,1,Online,1
COURSE_150,BCA_2_A,Sem2,Lecture,1,1,Offline,1
COURSE_150,BCA_2_B,Sem2,Lecture,1,1,Offline,1
COURSE_150,BCA_2_C,Sem2,Lecture,1,1,Offline,1
COURSE_150,BCA_2_D,Sem2,Lecture,1,1,Offline,1
COURSE_150,BCA_2_ONL,Sem2,Lecture,1,1,Online,1
COURSE_151,MCA_4_A,Sem4,Lecture,1,1,Offline,1
COURSE_151,MCA_4_A,Sem4,Lab,2,1,Offline,2
COURSE_151,MCA_4_B,Sem4,Lecture,1,1,Offline,1
COURSE_151,MCA_4_B,Sem4,Lab,2,1,Offline,2
COURSE_151,MCA_4_C,Sem4,Lecture,1,1,Offline,1
COURSE_151,MCA_4_C,Sem4,Lab,2,1,Offline,2
COURSE_151,MCA_4_D,Sem4,Lecture,1,1,Offline,1
COURSE_151,MCA_4_D,Sem4,Lab,2,1,Offline,2
COURSE_151,MCA_4_ONL,Sem4,Lecture,1,1,Online,1
COURSE_152,BTech(IT)_3_A,Sem3,Lecture,1,2,Offline,2
COURSE_152,BTech(IT)_3_B,Sem3,Lecture,1,2,Offline,2
COURSE_152,BTech(IT)_3_C,Sem3,Lecture,1,2,Offline,2
COURSE_152,BTech(IT)_3_D,Sem3,Lecture,1,2,Offline,2
COURSE_152,BTech(IT)_3_ONL,Sem3,Lecture,1,1,Online,1
COURSE_153,BTech(CyberS)_5_A,Sem5,Lecture,1,2,Offline,2
COURSE_153,BTech(CyberS)_5_B,Sem5,Lecture,1,2,Offline,2
COURSE_153,BTech(CyberS)_5_C,Sem5,Lecture,1,2,Offline,2
COURSE_153,BTech(CyberS)_5_D,Sem5,Lecture,1,2,Offline,2
COURSE_153,BTech(CyberS)_5_ONL,Sem5,Lecture,1,1,Online,1
COURSE_154,BTech(CSE)_5_A,Sem5,Lecture,1,2,Offline,2
COURSE_154,BTech(CSE)_5_B,Sem5,Lecture,1,2,Offline,2
COURSE_154,BTech(CSE)_5_C,Sem5,Lecture,1,2,Offline,2
COURSE_154,BTech(CSE)_5_D,Sem5,Lecture,1,2,Offline,2
COURSE_154,BTech(CSE)_5_ONL,Sem5,Lecture,1,1,Online,1
COURSE_155,BTech(CSE)_4_A,Sem4,Lecture,1,1,Offline,1
COURSE_155,BTech(CSE)_4_B,Sem4,Lecture,1,1,Offline,1
COURSE_155,BTech(CSE)_4_C,Sem4,Lecture,1,1,Offline,1
COURSE_155,BTech(CSE)_4_D,Sem4,Lecture,1,1,Offline,1
COURSE_155,BTech(CSE)_4_ONL,Sem4,Lecture,1,1,Online,1
COURSE_156,BTech(IT)_2_A,Sem2,Lecture,1,1,Offline,1
COURSE_156,BTech(IT)_2_B,Sem2,Lecture,1,1,Offline,1
COURSE_156,BTech(IT)_2_C,Sem2,Lecture,1,1,Offline,1
COURSE_156,BTech(IT)_2_D,Sem2,Lecture,1,1,Offline,1
COURSE_156,BTech(IT)_2_ONL,Sem2,Lecture,1,1,Online,1
COURSE_157,BTech(CSE)_2_A,Sem2,Lecture,1,1,Offline,1
COURSE_157,BTech(CSE)_2_B,Sem2,Lecture,1,1,Offline,1
COURSE_157,BTech(CSE)_2_C,Sem2,Lecture,1,1,Offline,1
COURSE_157,BTech(CSE)_2_D,Sem2,Lecture,1,1,Offline,1
COURSE_157,BTech(CSE)_2_ONL,Sem2,Lecture,1,1,Online,1
COURSE_158,BTech(CSE)_2_A,Sem2,Lecture,1,2,Offline,2
COURSE_158,BTech(CSE)_2_B,Sem2,Lecture,1,2,Offline,2
COURSE_158,BTech(CSE)_2_C,Sem2,Lecture,1,2,Offline,2
COURSE_158,BTech(CSE)_2_D,Sem2,Lecture,1,2,Offline,2
COURSE_158,BTech(CSE)_2_ONL,Sem2,Lecture,1,1,Online,1
COURSE_159,BTech(CSE)_7_A,Sem7,Lecture,1,2,Offline,2
COURSE_159,BTech(CSE)_7_B,Sem7,Lecture,1,2,Offline,2
COURSE_159,BTech(CSE)_7_C,Sem7,Lecture,1,2,Offline,2
COURSE_159,BTech(CSE)_7_D,Sem7,Lecture,1,2,Offline,2
COURSE_159,BTech(CSE)_7_ONL,Sem7,Lecture,1,1,Online,1
COURSE_160,BTech(CSE)_7_A,Sem7,Lecture,1,1,Offline,1
COURSE_160,BTech(CSE)_7_B,Sem7,Lecture,1,1,Offline,1
COURSE_160,BTech(CSE)_7_C,Sem7,Lecture,1,1,Offline,1
COURSE_160,BTech(CSE)_7_D,Sem7,Lecture,1,1,Offline,1
COURSE_160,BTech(CSE)_7_ONL,Sem7,Lecture,1,1,Online,1
COURSE_161,BTech(IT)_3_A,Sem3,Lecture,1,2,Offline,2
COURSE_161,BTech(IT)_3_B,Sem3,Lecture,1,2,Offline,2
COURSE_161,BTech(IT)_3_C,Sem3,Lecture,1,2,Offline,2
COURSE_161,BTech(IT)_3_D,Sem3,Lecture,1,2,Offline,2
COURSE_161,BTech(IT)_3_ONL,Sem3,Lecture,1,1,Online,1
COURSE_162,BTech(CyberS)_1_A,Sem1,Lecture,1,1,Offline,1
COURSE_162,BTech(CyberS)_1_B,Sem1,Lecture,1,1,Offline,1
COURSE_162,BTech(CyberS)_1_C,Sem1,Lecture,1,1,Offline,1
COURSE_162,BTech(CyberS)_1_D,Sem1,Lecture,1,1,Offline,1
COURSE_162,BTech(CyberS)_1_ONL,Sem1,Lecture,1,1,Online,1
COURSE_163,BTech(CSE)_7_A,Sem7,Lecture,1,2,Offline,2
COURSE_163,BTech(CSE)_7_A,Sem7,Lab,2,1,Offline,2
COURSE_163,BTech(CSE)_7_B,Sem7,Lecture,1,2,Offline,2
COURSE_163,BTech(CSE)_7_B,Sem7,Lab,2,1,Offline,2
COURSE_163,BTech(CSE)_7_C,Sem7,Lecture,1,2,Offline,2
COURSE_163,BTech(CSE)_7_C,Sem7,Lab,2,1,Offline,2
COURSE_163,BTech(CSE)_7_D,Sem7,Lecture,1,2,Offline,2
COURSE_163,BTech(CSE)_7_D,Sem7,Lab,2,1,Offline,2
COURSE_163,BTech(CSE)_7_ONL,Sem7,Lecture,1,1,Online,1
COURSE_164,BTech(CSE)_7_A,Sem7,Lecture,1,2,Offline,2
COURSE_164,BTech(CSE)_7_B,Sem7,Lecture,1,2,Offline,2
COURSE_164,BTech(CSE)_7_C,Sem7,Lecture,1,2,Offline,2
COURSE_164,BTech(CSE)_7_D,Sem7,Lecture,1,2,Offline,2
COURSE_164,BTech(CSE)_7_ONL,Sem7,Lecture,1,1,Online,1
COURSE_165,MCA_2_A,Sem2,Lecture,1,1,Offline,1
COURSE_165,MCA_2_B,Sem2,Lecture,1,1,Offline,1
COURSE_165,MCA_2_C,Sem2,Lecture,1,1,Offline,1
COURSE_165,MCA_2_D,Sem2,Lecture,1,1,Offline,1
COURSE_165,MCA_2_ONL,Sem2,Lecture,1,1,Online,1
COURSE_166,BTech(IT)_2_A,Sem2,Lecture,1,2,Offline,2
COURSE_166,BTech(IT)_2_B,Sem2,Lecture,1,2,Offline,2
COURSE_166,BTech(IT)_2_C,Sem2,Lecture,1,2,Offline,2
COURSE_166,BTech(IT)_2_D,Sem2,Lecture,1,2,Offline,2
COURSE_166,BTech(IT)_2_ONL,Sem2,Lecture,1,1,Online,1
COURSE_167,BTech(IT)_5_A,Sem5,Lecture,1,1,Offline,1
COURSE_167,BTech(IT)_5_B,Sem5,Lecture,1,1,Offline,1
COURSE_167,BTech(IT)_5_C,Sem5,Lecture,1,1,Offline,1
COURSE_167,BTech(IT)_5_D,Sem5,Lecture,1,1,Offline,1
COURSE_167,BTech(IT)_5_ONL,Sem5,Lecture,1,1,Online,1
COURSE_168,BTech(CSE)_8_A,Sem8,Lecture,1,1,Offline,1
COURSE_168,BTech(CSE)_8_B,Sem8,Lecture,1,1,Offline,1
COURSE_168,BTech(CSE)_8_C,Sem8,Lecture,1,1,Offline,1
COURSE_168,BTech(CSE)_8_D,Sem8,Lecture,1,1,Offline,1
COURSE_168,BTech(CSE)_8_ONL,Sem8,Lecture,1,1,Online,1
COURSE_169,MCA_3_A,Sem3,Lecture,1,1,Offline,1
COURSE_169,MCA_3_A,Sem3,Lab,2,1,Offline,2
COURSE_169,MCA_3_B,Sem3,Lecture,1,1,Offline,1
COURSE_169,MCA_3_B,Sem3,Lab,2,1,Offline,2
COURSE_169,MCA_3_C,Sem3,Lecture,1,1,Offline,1
COURSE_169,MCA_3_C,Sem3,Lab,2,1,Offline,2
COURSE_169,MCA_3_D,Sem3,Lecture,1,1,Offline,1
COURSE_169,MCA_3_D,Sem3,Lab,2,1,Offline,2
COURSE_169,MCA_3_ONL,Sem3,Lecture,1,1,Online,1
COURSE_170,BTech(CSE)_4_A,Sem4,Lecture,1,1,Offline,1
COURSE_170,BTech(CSE)_4_B,Sem4,Lecture,1,1,Offline,1
COURSE_170,BTech(CSE)_4_C,Sem4,Lecture,1,1,Offline,1
COURSE_170,BTech(CSE)_4_D,Sem4,Lecture,1,1,Offline,1
COURSE_170,BTech(CSE)_4_ONL,Sem4,Lecture,1,1,Online,1
COURSE_171,BTech(CSE)_8_A,Sem8,Lecture,1,1,Offline,1
COURSE_171,BTech(CSE)_8_A,Sem8,Lab,2,1,Offline,2
COURSE_171,BTech(CSE)_8_B,Sem8,Lecture,1,1,Offline,1
COURSE_171,BTech(CSE)_8_B,Sem8,Lab,2,1,Offline,2
COURSE_171,BTech(CSE)_8_C,Sem8,Lecture,1,1,Offline,1
COURSE_171,BTech(CSE)_8_C,Sem8,Lab,2,1,Offline,2
COURSE_171,BTech(CSE)_8_D,Sem8,Lecture,1,1,Offline,1
COURSE_171,BTech(CSE)_8_D,Sem8,Lab,2,1,Offline,2
COURSE_171,BTech(CSE)_8_ONL,Sem8,Lecture,1,1,Online,1
COURSE_172,BCA_2_A,Sem2,Lecture,1,1,Offline,1
COURSE_172,BCA_2_A,Sem2,Lab,2,1,Offline,2
COURSE_172,BCA_2_B,Sem2,Lecture,1,1,Offline,1
COURSE_172,BCA_2_B,Sem2,Lab,2,1,Offline,2
COURSE_172,BCA_2_C,Sem2,Lecture,1,1,Offline,1
COURSE_172,BCA_2_C,Sem2,Lab,2,1,Offline,2
COURSE_172,BCA_2_D,Sem2,Lecture,1,1,Offline,1
COURSE_172,BCA_2_D,Sem2,Lab,2,1,Offline,2
COURSE_172,BCA_2_ONL,Sem2,Lecture,1,1,Online,1
COURSE_173,BTech(CSE)_4_A,Sem4,Lecture,1,1,Offline,1
COURSE_173,BTech(CSE)_4_B,Sem4,Lecture,1,1,Offline,1
COURSE_173,BTech(CSE)_4_C,Sem4,Lecture,1,1,Offline,1
COURSE_173,BTech(CSE)_4_D,Sem4,Lecture,1,1,Offline,1
COURSE_173,BTech(CSE)_4_ONL,Sem4,Lecture,1,1,Online,1
COURSE_174,BTech(CSE)_3_A,Sem3,Lecture,1,2,Offline,2
COURSE_174,BTech(CSE)_3_A,Sem3,Lab,2,1,Offline,2
COURSE_174,BTech(CSE)_3_B,Sem3,Lecture,1,2,Offline,2
COURSE_174,BTech(CSE)_3_B,Sem3,Lab,2,1,Offline,2
COURSE_174,BTech(CSE)_3_C,Sem3,Lecture,1,2,Offline,2
COURSE_174,BTech(CSE)_3_C,Sem3,Lab,2,1,Offline,2
COURSE_174,BTech(CSE)_3_D,Sem3,Lecture,1,2,Offline,2
COURSE_174,BTech(CSE)_3_D,Sem3,Lab,2,1,Offline,2
COURSE_174,BTech(CSE)_3_ONL,Sem3,Lecture,1,1,Online,1
COURSE_175,BTech(CyberS)_5_A,Sem5,Lecture,1,1,Offline,1
COURSE_175,BTech(CyberS)_5_B,Sem5,Lecture,1,1,Offline,1
COURSE_175,BTech(CyberS)_5_C,Sem5,Lecture,1,1,Offline,1
COURSE_175,BTech(CyberS)_5_D,Sem5,Lecture,1,1,Offline,1
COURSE_175,BTech(CyberS)_5_ONL,Sem5,Lecture,1,1,Online,1
COURSE_176,BTech(IT)_3_A,Sem3,Lecture,1,1,Offline,1
COURSE_176,BTech(IT)_3_A,Sem3,Lab,2,1,Offline,2
COURSE_176,BTech(IT)_3_B,Sem3,Lecture,1,1,Offline,1
COURSE_176,BTech(IT)_3_B,Sem3,Lab,2,1,Offline,2
COURSE_176,BTech(IT)_3_C,Sem3,Lecture,1,1,Offline,1
COURSE_176,BTech(IT)_3_C,Sem3,Lab,2,1,Offline,2
COURSE_176,BTech(IT)_3_D,Sem3,Lecture,1,1,Offline,1
COURSE_176,BTech(IT)_3_D,Sem3,Lab,2,1,Offline,2
COURSE_176,BTech(IT)_3_ONL,Sem3,Lecture,1,1,Online,1
COURSE_177,MCA_3_A,Sem3,Lecture,1,1,Offline,1
COURSE_177,MCA_3_B,Sem3,Lecture,1,1,Offline,1
COURSE_177,MCA_3_C,Sem3,Lecture,1,1,Offline,1
COURSE_177,MCA_3_D,Sem3,Lecture,1,1,Offline,1
COURSE_177,MCA_3_ONL,Sem3,Lecture,1,1,Online,1
COURSE_178,BTech(CSE)_4_A,Sem4,Lecture,1,2,Offline,2
COURSE_178,BTech(CSE)_4_B,Sem4,Lecture,1,2,Offline,2
COURSE_178,BTech(CSE)_4_C,Sem4,Lecture,1,2,Offline,2
COURSE_178,BTech(CSE)_4_D,Sem4,Lecture,1,2,Offline,2
COURSE_178,BTech(CSE)_4_ONL,Sem4,Lecture,1,1,Online,1
COURSE_179,BTech(CSE)_6_A,Sem6,Lecture,1,2,Offline,2
COURSE_179,BTech(CSE)_6_B,Sem6,Lecture,1,2,Offline,2
COURSE_179,BTech(CSE)_6_C,Sem6,Lecture,1,2,Offline,2
COURSE_179,BTech(CSE)_6_D,Sem6,Lecture,1,2,Offline,2
COURSE_179,BTech(CSE)_6_ONL,Sem6,Lecture,1,1,Online,1
COURSE_180,BTech(CSE)_6_A,Sem6,Lecture,1,2,Offline,2
COURSE_180,BTech(CSE)_6_B,Sem6,Lecture,1,2,Offline,2
COURSE_180,BTech(CSE)_6_C,Sem6,Lecture,1,2,Offline,2
COURSE_180,BTech(CSE)_6_D,Sem6,Lecture,1,2,Offline,2
COURSE_180,BTech(CSE)_6_ONL,Sem6,Lecture,1,1,Online,1
COURSE_181,BTech(CSE)_6_A,Sem6,Lecture,1,2,Offline,2
COURSE_181,BTech(CSE)_6_B,Sem6,Lecture,1,2,Offline,2
COURSE_181,BTech(CSE)_6_C,Sem6,Lecture,1,2,Offline,2
COURSE_181,BTech(CSE)_6_D,Sem6,Lecture,1,2,Offline,2
COURSE_181,BTech(CSE)_6_ONL,Sem6,Lecture,1,1,Online,1
COURSE_182,MCA_2_A,Sem2,Lecture,1,2,Offline,2
COURSE_182,MCA_2_A,Sem2,Lab,2,1,Offline,2
COURSE_182,MCA_2_B,Sem2,Lecture,1,2,Offline,2
COURSE_182,MCA_2_B,Sem2,Lab,2,1,Offline,2
COURSE_182,MCA_2_C,Sem2,Lecture,1,2,Offline,2
COURSE_182,MCA_2_C,Sem2,Lab,2,1,Offline,2
COURSE_182,MCA_2_D,Sem2,Lecture,1,2,Offline,2
COURSE_182,MCA_2_D,Sem2,Lab,2,1,Offline,2
COURSE_182,MCA_2_ONL,Sem2,Lecture,1,1,Online,1
COURSE_183,BTech(CSE)_8_A,Sem8,Lecture,1,1,Offline,1
COURSE_183,BTech(CSE)_8_B,Sem8,Lecture,1,1,Offline,1
